date,ticker,open,high,low,close,volume,returns_pct
2022-08-23,TCS,2993.79,3043.89,2953.93,2998.91,4221448,-0.0391
2022-08-24,TCS,3013.07,3042.12,2952.21,2997.16,6961066,-0.0582
2022-08-25,TCS,2968.58,3027.15,2937.67,2982.41,3648102,-0.4922
2022-08-26,TCS,2941.33,3015.28,2926.16,2970.72,2576425,-0.392
2022-08-29,TCS,2944.05,2978.05,2890.03,2934.04,3547460,-1.2347
2022-08-30,TCS,2866.4,2932.49,2845.81,2889.15,1438469,-1.5299
2022-08-31,TCS,2945.88,2988.55,2900.22,2944.39,6079686,1.9119
2022-09-01,TCS,2889.36,2959.33,2871.86,2915.6,5954820,-0.9779
2022-09-02,TCS,2923.05,2950.64,2863.43,2907.03,2388580,-0.2937
2022-09-05,TCS,2959.26,2994.01,2905.51,2949.76,3508774,1.4697
2022-09-06,TCS,2850.11,2901.85,2816.08,2858.96,3974917,-3.0781
2022-09-07,TCS,2805.15,2837.3,2753.44,2795.37,5943109,-2.2244
2022-09-08,TCS,2804.14,2836.6,2752.76,2794.68,1436451,-0.0245
2022-09-09,TCS,2792.9,2837.31,2753.45,2795.38,5298816,0.0251
2022-09-12,TCS,2726.99,2771.25,2689.34,2730.29,3296485,-2.3285
2022-09-13,TCS,2661.45,2695.28,2615.61,2655.44,4253204,-2.7413
2022-09-14,TCS,2621.2,2635.4,2557.5,2596.45,3104767,-2.2216
2022-09-15,TCS,2592.23,2647.63,2569.38,2608.51,3307243,0.4642
2022-09-16,TCS,2643.46,2679.14,2599.95,2639.55,4764423,1.19
2022-09-19,TCS,2671.01,2687.23,2607.81,2647.52,4770940,0.302
2022-09-20,TCS,2595.62,2614.77,2537.49,2576.13,6507878,-2.6965
2022-09-21,TCS,2535.29,2565.2,2489.38,2527.29,3648998,-1.8958
2022-09-22,TCS,2542.24,2557.74,2482.14,2519.94,2577298,-0.2909
2022-09-23,TCS,2521.76,2557.94,2482.34,2520.14,1357069,0.0079
2022-09-26,TCS,2501.73,2536.09,2461.13,2498.61,3810507,-0.8542
2022-09-27,TCS,2507.07,2522.59,2448.03,2485.31,2025192,-0.5322
2022-09-28,TCS,2507.14,2534.39,2459.48,2496.93,4663887,0.4675
2022-09-29,TCS,2569.11,2611.64,2534.45,2573.05,5555160,3.0483
2022-09-30,TCS,2598.38,2652.47,2574.07,2613.27,3712319,1.5632
2022-10-03,TCS,2596.91,2638.61,2560.62,2599.61,8131696,-0.5225
2022-10-04,TCS,2571.24,2632.54,2554.73,2593.64,2429519,-0.2298
2022-10-05,TCS,2573.67,2628.75,2551.06,2589.91,7486746,-0.1439
2022-10-06,TCS,2544.87,2606.85,2529.8,2568.32,1083754,-0.8334
2022-10-07,TCS,2615.07,2657.3,2578.76,2618.03,2006169,1.9356
2022-10-10,TCS,2664.56,2707.68,2627.65,2667.67,3843579,1.8958
2022-10-11,TCS,2689.96,2717.3,2636.99,2677.15,3652983,0.3554
2022-10-12,TCS,2732.17,2779.64,2697.49,2738.56,2236068,2.2941
2022-10-13,TCS,2713.9,2757.32,2675.83,2716.57,2320078,-0.803
2022-10-14,TCS,2743.54,2779.23,2697.08,2738.16,2913708,0.7944
2022-10-17,TCS,2786.14,2832.18,2748.47,2790.32,4190814,1.9052
2022-10-18,TCS,2820.87,2858.63,2774.14,2816.38,4702231,0.9339
2022-10-19,TCS,2872.05,2930.56,2843.94,2887.25,7024049,2.5163
2022-10-20,TCS,2888.61,2954.54,2867.22,2910.88,3140284,0.8185
2022-10-21,TCS,2881.84,2947.55,2860.43,2903.99,3886569,-0.2367
2022-10-24,TCS,2856.66,2898.99,2813.31,2856.15,2882647,-1.6474
2022-10-25,TCS,2864.96,2880.51,2795.37,2837.94,2838584,-0.6377
2022-10-26,TCS,2903.29,2918.48,2832.22,2875.35,4001330,1.3181
2022-10-27,TCS,2919.38,2963.74,2876.14,2919.94,3154663,1.5511
2022-10-28,TCS,2857.83,2875.05,2790.07,2832.56,5636839,-2.9927
2022-10-31,TCS,2823.54,2852.0,2767.71,2809.85,8398170,-0.8015
2022-11-01,TCS,2814.78,2872.7,2787.8,2830.25,3727301,0.7259
2022-11-02,TCS,2859.33,2881.77,2796.59,2839.18,4509936,0.3155
2022-11-03,TCS,2834.89,2849.42,2765.2,2807.31,1498754,-1.1226
2022-11-04,TCS,2846.17,2914.92,2828.77,2871.84,4255377,2.2989
2022-11-07,TCS,2919.24,2954.94,2867.6,2911.27,2059956,1.3729
2022-11-08,TCS,3021.4,3053.03,2962.79,3007.91,3049965,3.3194
2022-11-09,TCS,2992.39,3037.87,2948.08,2992.97,4452636,-0.4966
2022-11-10,TCS,2935.28,2967.42,2879.71,2923.56,3859007,-2.3191
2022-11-11,TCS,2957.75,2974.64,2886.72,2930.68,4193437,0.2433
2022-11-14,TCS,3034.51,3065.36,2974.75,3020.06,4356347,3.0498
2022-11-15,TCS,3030.03,3074.97,2984.09,3029.53,2799883,0.3138
2022-11-16,TCS,3083.4,3103.68,3011.94,3057.81,3592733,0.9335
2022-11-17,TCS,3050.92,3127.11,3034.69,3080.9,2474503,0.7551
2022-11-18,TCS,3000.1,3066.59,2975.95,3021.27,5575228,-1.9355
2022-11-21,TCS,2974.12,3023.61,2934.24,2978.92,2106848,-1.4016
2022-11-22,TCS,2951.33,2999.01,2910.37,2954.69,4908673,-0.8135
2022-11-23,TCS,2970.77,2987.63,2899.33,2943.48,2565787,-0.3795
2022-11-24,TCS,3016.84,3032.78,2943.14,2987.96,2417498,1.5112
2022-11-25,TCS,2930.72,2998.78,2910.15,2954.47,3316561,-1.1209
2022-11-28,TCS,2867.98,2889.47,2804.07,2846.77,1779084,-3.6453
2022-11-29,TCS,2812.66,2852.75,2768.43,2810.59,3931733,-1.2708
2022-11-30,TCS,2798.56,2834.0,2750.24,2792.12,4002004,-0.6572
2022-12-01,TCS,2848.26,2891.93,2806.45,2849.19,5132537,2.0439
2022-12-02,TCS,2820.94,2857.36,2772.91,2815.14,2696555,-1.1952
2022-12-05,TCS,2677.6,2716.17,2635.89,2676.03,2481181,-4.9413
2022-12-06,TCS,2623.5,2678.18,2599.02,2638.6,3320670,-1.3989
2022-12-07,TCS,2621.12,2679.56,2600.37,2639.96,3821859,0.0518
2022-12-08,TCS,2569.53,2586.2,2509.76,2547.98,1951842,-3.4843
2022-12-09,TCS,2572.54,2609.6,2532.47,2571.03,1264274,0.9047
2022-12-12,TCS,2579.81,2628.17,2550.49,2589.33,3918582,0.7119
2022-12-13,TCS,2567.25,2629.58,2551.86,2590.72,7812492,0.0536
2022-12-14,TCS,2588.92,2650.09,2571.76,2610.92,5876731,0.7797
2022-12-15,TCS,2601.12,2632.33,2554.53,2593.43,1684321,-0.6699
2022-12-16,TCS,2552.34,2606.96,2529.9,2568.43,3327088,-0.9641
2022-12-19,TCS,2549.1,2583.18,2506.83,2545.01,5338929,-0.9118
2022-12-20,TCS,2548.11,2571.45,2495.45,2533.45,3374115,-0.4542
2022-12-21,TCS,2620.92,2649.87,2571.55,2610.71,1966274,3.0498
2022-12-22,TCS,2566.56,2620.55,2543.1,2581.82,1769693,-1.1066
2022-12-23,TCS,2602.52,2651.29,2572.93,2612.11,2706348,1.173
2022-12-26,TCS,2563.81,2613.4,2536.15,2574.78,2985392,-1.4293
2022-12-27,TCS,2589.08,2613.3,2536.06,2574.68,2831222,-0.0038
2022-12-28,TCS,2579.49,2611.22,2534.05,2572.63,2897256,-0.0794
2022-12-29,TCS,2460.14,2478.94,2405.67,2442.31,1785480,-5.066
2022-12-30,TCS,2441.1,2484.06,2410.64,2447.35,1993754,0.2065
2023-01-02,TCS,2428.23,2458.36,2385.7,2422.03,1917824,-1.0345
2023-01-03,TCS,2353.26,2394.82,2324.04,2359.43,1047994,-2.5847
2023-01-04,TCS,2362.61,2403.61,2332.56,2368.08,1900428,0.3669
2023-01-05,TCS,2390.53,2442.78,2370.58,2406.68,2378006,1.6298
2023-01-06,TCS,2392.58,2444.06,2371.82,2407.94,3492075,0.0523
2023-01-09,TCS,2437.48,2482.61,2409.23,2445.92,2585165,1.5775
2023-01-10,TCS,2534.89,2562.99,2487.24,2525.11,1771296,3.2377
2023-01-11,TCS,2531.37,2561.78,2486.06,2523.92,1301120,-0.0474
2023-01-12,TCS,2550.71,2571.22,2495.22,2533.22,4123415,0.3686
2023-01-13,TCS,2564.45,2584.38,2507.99,2546.18,2535443,0.5117
2023-01-16,TCS,2590.6,2617.55,2540.19,2578.87,2295389,1.2838
2023-01-17,TCS,2563.22,2590.13,2513.57,2551.85,3461030,-1.0478
2023-01-18,TCS,2568.34,2631.77,2553.99,2592.88,1474910,1.6078
2023-01-19,TCS,2639.09,2674.66,2595.61,2635.13,3166515,1.6297
2023-01-20,TCS,2669.88,2689.05,2609.57,2649.31,3481938,0.5379
2023-01-23,TCS,2706.92,2749.97,2668.69,2709.33,2344205,2.2656
2023-01-24,TCS,2777.02,2794.68,2712.08,2753.38,5328496,1.6259
2023-01-25,TCS,2686.35,2750.18,2668.89,2709.53,2742986,-1.5926
2023-01-26,TCS,2684.77,2752.33,2670.98,2711.65,4888247,0.0781
2023-01-27,TCS,2735.2,2787.53,2705.14,2746.33,5134228,1.279
2023-01-30,TCS,2780.4,2832.92,2749.19,2791.06,4030027,1.6285
2023-01-31,TCS,2681.43,2725.01,2644.47,2684.74,4143180,-3.8094
2023-02-01,TCS,2702.25,2721.44,2641.0,2681.22,2642773,-0.1311
2023-02-02,TCS,2733.98,2772.87,2690.91,2731.89,2307871,1.89
2023-02-03,TCS,2778.16,2816.72,2733.46,2775.09,3492032,1.5812
2023-02-06,TCS,2699.29,2753.2,2671.82,2712.51,2408127,-2.255
2023-02-07,TCS,2680.21,2715.86,2635.59,2675.72,1038609,-1.3562
2023-02-08,TCS,2693.8,2733.46,2652.67,2693.06,3214857,0.6481
2023-02-09,TCS,2677.35,2729.66,2648.98,2689.32,1917959,-0.1389
2023-02-10,TCS,2701.0,2721.08,2640.66,2680.87,4094968,-0.3144
2023-02-13,TCS,2699.48,2723.53,2643.03,2683.28,1989110,0.09
2023-02-14,TCS,2652.05,2714.55,2634.31,2674.43,1517185,-0.3299
2023-02-15,TCS,2645.07,2701.77,2621.92,2661.85,3856362,-0.4706
2023-02-16,TCS,2672.19,2726.54,2645.96,2686.25,5295334,0.9168
2023-02-17,TCS,2708.8,2759.88,2678.31,2719.09,2586829,1.2226
2023-02-20,TCS,2749.67,2764.03,2682.34,2723.19,4066094,0.1505
2023-02-21,TCS,2784.65,2818.89,2735.57,2777.23,2469651,1.9846
2023-02-22,TCS,2758.91,2795.16,2712.54,2753.85,4591543,-0.8418
2023-02-23,TCS,2757.77,2799.31,2716.57,2757.94,2028818,0.1485
2023-02-24,TCS,2773.63,2791.65,2709.14,2750.39,4064985,-0.2735
2023-02-27,TCS,2703.76,2731.05,2650.33,2690.69,2760686,-2.1707
2023-02-28,TCS,2692.11,2754.82,2673.39,2714.1,8407283,0.8701
2023-03-01,TCS,2738.5,2803.08,2720.23,2761.66,3787898,1.752
2023-03-02,TCS,2789.91,2839.32,2755.4,2797.36,2748278,1.2928
2023-03-03,TCS,2792.79,2851.22,2766.95,2809.09,7109738,0.4192
2023-03-06,TCS,2726.67,2786.75,2704.38,2745.57,1848196,-2.2612
2023-03-07,TCS,2756.18,2816.33,2733.09,2774.71,4729969,1.0615
2023-03-08,TCS,2829.78,2894.69,2809.13,2851.91,4367676,2.7822
2023-03-09,TCS,2860.51,2890.76,2805.32,2848.04,6426002,-0.1355
2023-03-10,TCS,2881.02,2896.79,2811.17,2853.98,4767241,0.2084
2023-03-13,TCS,2884.59,2952.84,2865.56,2909.2,3062784,1.935
2023-03-14,TCS,2930.96,2957.87,2870.44,2914.15,6925933,0.1702
2023-03-15,TCS,2878.3,2950.88,2863.66,2907.27,6303597,-0.2364
2023-03-16,TCS,2890.9,2951.78,2864.53,2908.16,3493949,0.0306
2023-03-17,TCS,2968.09,2987.81,2899.5,2943.66,3991820,1.2208
2023-03-20,TCS,2963.95,3030.12,2940.56,2985.34,1440130,1.4159
2023-03-21,TCS,2917.88,2934.17,2847.44,2890.8,3779972,-3.1667
2023-03-22,TCS,2936.54,2964.8,2877.17,2920.99,3442830,1.0442
2023-03-23,TCS,2908.75,2972.67,2884.81,2928.74,3158816,0.2653
2023-03-24,TCS,2904.9,2938.34,2851.49,2894.91,10408874,-1.155
2023-03-27,TCS,2974.17,3002.29,2913.55,2957.92,4769851,2.1765
2023-03-28,TCS,3004.29,3032.65,2943.02,2987.84,5370420,1.0114
2023-03-29,TCS,2916.28,2974.07,2886.17,2930.12,3486806,-1.9318
2023-03-30,TCS,2958.33,3007.95,2919.04,2963.5,5575315,1.1392
2023-03-31,TCS,3006.57,3061.64,2971.15,3016.4,4350212,1.785
2023-04-03,TCS,2973.1,3027.05,2937.59,2982.32,1320063,-1.1297
2023-04-04,TCS,2983.09,3037.77,2947.98,2992.88,2815479,0.354
2023-04-05,TCS,2997.77,3034.91,2945.21,2990.06,3404673,-0.094
2023-04-06,TCS,3019.46,3036.58,2946.83,2991.7,1531608,0.0548
2023-04-07,TCS,3002.99,3022.96,2933.61,2978.29,1580750,-0.4484
2023-04-10,TCS,2988.5,3003.82,2915.04,2959.43,2320202,-0.6331
2023-04-11,TCS,2970.94,3032.67,2943.03,2987.85,8076161,0.9602
2023-04-12,TCS,2987.69,3038.75,2948.93,2993.84,2189223,0.2005
2023-04-13,TCS,3013.44,3074.92,2984.04,3029.48,2509045,1.1904
2023-04-14,TCS,3062.78,3125.4,3033.02,3079.21,2885772,1.6416
2023-04-17,TCS,3134.59,3201.78,3107.15,3154.47,3993121,2.444
2023-04-18,TCS,3130.59,3166.24,3072.66,3119.45,3217833,-1.1102
2023-04-19,TCS,3161.84,3229.32,3133.87,3181.59,9875410,1.9922
2023-04-20,TCS,3195.7,3252.62,3156.48,3204.55,4018110,0.7216
2023-04-21,TCS,3233.58,3262.69,3166.25,3214.47,3402582,0.3095
2023-04-24,TCS,3220.79,3279.71,3182.77,3231.24,1874871,0.5217
2023-04-25,TCS,3194.24,3274.18,3177.41,3225.8,988572,-0.1684
2023-04-26,TCS,3129.29,3196.69,3102.21,3149.45,2269384,-2.3668
2023-04-27,TCS,3181.9,3237.4,3141.71,3189.56,2929563,1.2735
2023-04-28,TCS,3213.42,3266.66,3170.11,3218.38,1762838,0.9038
2023-05-01,TCS,3241.73,3282.88,3185.85,3234.36,2128641,0.4965
2023-05-02,TCS,3177.66,3211.55,3116.63,3164.09,2377133,-2.1727
2023-05-03,TCS,3191.52,3220.97,3125.77,3173.37,3323011,0.2935
2023-05-04,TCS,3194.49,3243.7,3147.83,3195.77,2357783,0.7056
2023-05-05,TCS,3281.82,3335.18,3236.6,3285.89,3329643,2.8201
2023-05-08,TCS,3314.97,3355.4,3256.22,3305.81,2661150,0.6062
2023-05-09,TCS,3240.95,3268.6,3171.99,3220.29,2315040,-2.5869
2023-05-10,TCS,3274.33,3294.95,3197.57,3246.26,4573052,0.8064
2023-05-11,TCS,3276.78,3354.06,3254.93,3304.49,1552629,1.7939
2023-05-12,TCS,3301.14,3338.51,3239.83,3289.17,3745069,-0.4638
2023-05-15,TCS,3234.23,3262.3,3165.87,3214.09,2431048,-2.2828
2023-05-16,TCS,3299.38,3355.01,3255.85,3305.43,4871238,2.842
2023-05-17,TCS,3303.28,3362.13,3262.76,3312.45,2027626,0.2122
2023-05-18,TCS,3298.59,3336.07,3237.47,3286.77,1312610,-0.775
2023-05-19,TCS,3335.57,3377.02,3277.21,3327.11,2936178,1.2274
2023-05-22,TCS,3307.1,3330.8,3232.35,3281.58,5998915,-1.3687
2023-05-23,TCS,3268.01,3284.94,3187.85,3236.4,1964667,-1.3767
2023-05-24,TCS,3197.5,3267.18,3170.61,3218.89,2615353,-0.5409
2023-05-25,TCS,3224.1,3279.89,3182.94,3231.42,4169950,0.389
2023-05-26,TCS,3225.74,3250.95,3154.86,3202.91,3123276,-0.8822
2023-05-29,TCS,3261.42,3279.22,3182.3,3230.76,2552612,0.8695
2023-05-30,TCS,3254.58,3314.2,3216.24,3265.22,3404899,1.0666
2023-05-31,TCS,3288.44,3313.88,3215.93,3264.91,10032043,-0.0095
2023-06-01,TCS,3263.79,3305.02,3207.34,3256.18,4631029,-0.2673
2023-06-02,TCS,3329.77,3347.99,3249.04,3298.52,8331518,1.3002
2023-06-05,TCS,3302.16,3378.91,3279.04,3328.97,3838670,0.9234
2023-06-06,TCS,3272.98,3325.63,3227.34,3276.49,3842217,-1.5767
2023-06-07,TCS,3335.66,3387.6,3287.47,3337.53,4353906,1.8632
2023-06-08,TCS,3393.01,3427.79,3326.48,3377.13,3673120,1.1864
2023-06-09,TCS,3371.41,3401.21,3300.68,3350.94,2832391,-0.7755
2023-06-12,TCS,3287.73,3318.44,3220.36,3269.4,2509154,-2.4334
2023-06-13,TCS,3304.98,3333.86,3235.32,3284.59,3360024,0.4646
2023-06-14,TCS,3267.2,3346.26,3247.35,3296.81,3436943,0.3719
2023-06-15,TCS,3278.82,3360.53,3261.2,3310.87,3846224,0.4265
2023-06-16,TCS,3353.81,3431.12,3329.71,3380.42,5502255,2.1007
2023-06-19,TCS,3404.87,3430.66,3329.26,3379.96,6985933,-0.0136
2023-06-20,TCS,3425.22,3451.58,3349.56,3400.57,1596729,0.6098
2023-06-21,TCS,3443.39,3481.74,3378.83,3430.29,5238643,0.874
2023-06-22,TCS,3386.9,3459.55,3357.3,3408.42,3810958,-0.6374
2023-06-23,TCS,3443.98,3500.94,3397.46,3449.2,2388358,1.1964
2023-06-26,TCS,3538.43,3573.45,3467.83,3520.64,5343796,2.0711
2023-06-27,TCS,3498.49,3552.31,3447.32,3499.82,3328629,-0.5914
2023-06-28,TCS,3387.7,3456.08,3353.93,3405.01,4582882,-2.7089
2023-06-29,TCS,3379.04,3416.02,3315.05,3365.54,2809908,-1.1592
2023-06-30,TCS,3349.06,3420.41,3319.31,3369.86,2861944,0.1284
2023-07-03,TCS,3300.58,3340.63,3241.9,3291.26,3133219,-2.3322
2023-07-04,TCS,3258.17,3315.49,3217.5,3266.5,7189240,-0.7526
2023-07-05,TCS,3275.61,3318.07,3220.0,3269.03,2634296,0.0778
2023-07-06,TCS,3299.52,3351.0,3251.96,3301.48,3735320,0.9925
2023-07-07,TCS,3354.99,3401.46,3300.92,3351.19,2175306,1.5056
2023-07-10,TCS,3402.78,3420.42,3319.33,3369.88,5904158,0.5576
2023-07-11,TCS,3391.89,3412.68,3311.81,3362.25,10372283,-0.2264
2023-07-12,TCS,3341.54,3393.05,3292.77,3342.91,2615437,-0.5751
2023-07-13,TCS,3327.18,3391.28,3291.04,3341.16,1742476,-0.0523
2023-07-14,TCS,3382.84,3433.08,3331.61,3382.35,11652447,1.2327
2023-07-17,TCS,3395.41,3461.45,3359.15,3410.3,5513185,0.8264
2023-07-18,TCS,3415.49,3464.0,3361.61,3412.8,3443713,0.0734
2023-07-19,TCS,3497.51,3533.61,3429.17,3481.39,1611051,2.0096
2023-07-20,TCS,3496.62,3517.29,3413.33,3465.31,4821916,-0.462
2023-07-21,TCS,3504.97,3575.83,3470.14,3522.98,5987428,1.6644
2023-07-24,TCS,3501.28,3553.31,3448.28,3500.79,1515084,-0.6298
2023-07-25,TCS,3426.52,3495.24,3391.93,3443.59,1437062,-1.6341
2023-07-26,TCS,3437.06,3500.23,3396.78,3448.5,2404939,0.1427
2023-07-27,TCS,3326.8,3406.46,3305.78,3356.12,6827369,-2.6789
2023-07-28,TCS,3312.23,3392.47,3292.2,3342.34,2395818,-0.4108
2023-07-31,TCS,3413.63,3434.51,3332.99,3383.75,2337669,1.2391
2023-08-01,TCS,3430.39,3476.29,3373.54,3424.91,5686922,1.2165
2023-08-02,TCS,3486.67,3547.14,3442.3,3494.72,8302832,2.0382
2023-08-03,TCS,3429.62,3510.74,3406.98,3458.86,1199380,-1.0261
2023-08-04,TCS,3377.19,3455.53,3353.4,3404.47,1799852,-1.5726
2023-08-07,TCS,3428.78,3490.54,3387.37,3438.95,2147739,1.0129
2023-08-08,TCS,3386.97,3452.59,3350.54,3401.57,2005516,-1.0871
2023-08-09,TCS,3422.27,3464.84,3362.43,3413.64,6890611,0.3549
2023-08-10,TCS,3329.01,3412.59,3311.73,3362.16,1881900,-1.508
2023-08-11,TCS,3348.05,3390.36,3290.15,3340.26,7044441,-0.6515
2023-08-14,TCS,3344.11,3366.28,3266.78,3316.53,1634926,-0.7104
2023-08-15,TCS,3347.52,3366.6,3267.09,3316.84,1718065,0.0095
2023-08-16,TCS,3340.4,3361.84,3262.47,3312.16,3617184,-0.1414
2023-08-17,TCS,3322.87,3374.03,3274.31,3324.17,2021493,0.3627
2023-08-18,TCS,3363.92,3386.36,3286.27,3336.32,2712040,0.3654
2023-08-21,TCS,3392.28,3411.4,3310.57,3360.98,3201147,0.7394
2023-08-22,TCS,3368.43,3395.06,3294.71,3344.88,4276748,-0.4791
2023-08-23,TCS,3384.0,3420.9,3319.79,3370.34,6192390,0.7612
2023-08-24,TCS,3421.42,3474.84,3372.13,3423.48,3073632,1.5766
2023-08-25,TCS,3384.07,3415.24,3314.3,3364.77,3487548,-1.715
2023-08-28,TCS,3344.36,3365.25,3265.79,3315.52,3916028,-1.4637
2023-08-29,TCS,3353.9,3401.89,3301.34,3351.62,3897360,1.0887
2023-08-30,TCS,3395.48,3443.21,3341.44,3392.32,1557032,1.2145
2023-08-31,TCS,3360.71,3427.39,3326.09,3376.74,2116031,-0.4594
2023-09-01,TCS,3407.37,3459.43,3357.18,3408.3,4133505,0.9348
2023-09-04,TCS,3372.57,3440.59,3338.9,3389.75,2272997,-0.5444
2023-09-05,TCS,3399.08,3440.55,3338.86,3389.71,4173339,-0.0012
2023-09-06,TCS,3369.22,3440.46,3338.78,3389.62,5569757,-0.0025
2023-09-07,TCS,3421.82,3447.66,3345.76,3396.71,4103931,0.2092
2023-09-08,TCS,3476.76,3520.52,3416.46,3468.49,4949065,2.1132
2023-09-11,TCS,3610.76,3652.51,3544.56,3598.53,1289041,3.7493
2023-09-12,TCS,3534.21,3578.69,3472.92,3525.81,4372785,-2.021
2023-09-13,TCS,3490.88,3549.33,3444.42,3496.88,1640743,-0.8205
2023-09-14,TCS,3458.23,3513.44,3409.59,3461.51,5511373,-1.0112
2023-09-15,TCS,3512.94,3587.16,3481.13,3534.14,6256285,2.0982
2023-09-18,TCS,3562.38,3652.25,3544.3,3598.27,4081893,1.8146
2023-09-19,TCS,3676.06,3702.15,3592.73,3647.44,4853498,1.3664
2023-09-20,TCS,3610.26,3681.4,3572.59,3626.99,3210390,-0.5607
2023-09-21,TCS,3669.96,3694.24,3585.05,3639.65,3727260,0.349
2023-09-22,TCS,3564.15,3607.34,3500.72,3554.03,2074891,-2.3524
2023-09-25,TCS,3603.65,3647.95,3540.13,3594.04,1766923,1.1257
2023-09-26,TCS,3629.19,3670.44,3561.96,3616.2,4499989,0.6167
2023-09-27,TCS,3603.22,3646.04,3538.28,3592.16,3389307,-0.6648
2023-09-28,TCS,3610.94,3689.82,3580.76,3635.29,2071670,1.2006
2023-09-29,TCS,3658.21,3679.84,3571.08,3625.46,5484403,-0.2703
2023-10-02,TCS,3494.98,3578.86,3473.08,3525.97,1743583,-2.7442
2023-10-03,TCS,3625.1,3648.54,3540.7,3594.62,3269657,1.9469
2023-10-04,TCS,3654.68,3744.5,3633.83,3689.16,4516665,2.6302
2023-10-05,TCS,3598.6,3668.9,3560.46,3614.68,4027333,-2.0191
2023-10-06,TCS,3646.88,3684.7,3575.79,3630.24,4418121,0.4306
2023-10-09,TCS,3697.12,3768.21,3656.83,3712.52,2786660,2.2664
2023-10-10,TCS,3641.17,3694.59,3585.39,3639.99,5539580,-1.9537
2023-10-11,TCS,3558.51,3578.14,3472.38,3525.26,1982860,-3.1519
2023-10-12,TCS,3486.83,3566.52,3461.1,3513.81,3829945,-0.3248
2023-10-13,TCS,3522.51,3572.35,3466.76,3519.56,6418809,0.1635
2023-10-16,TCS,3597.19,3642.41,3534.76,3588.59,4325619,1.9613
2023-10-17,TCS,3712.83,3768.24,3656.87,3712.55,5042217,3.4545
2023-10-18,TCS,3715.89,3807.5,3694.96,3751.23,5032059,1.0417
2023-10-19,TCS,3659.69,3708.85,3599.23,3654.04,2939353,-2.5909
2023-10-20,TCS,3671.31,3735.15,3624.75,3679.95,4664820,0.7091
2023-10-23,TCS,3680.11,3728.37,3618.17,3673.27,1835044,-0.1814
2023-10-24,TCS,3702.24,3783.02,3671.2,3727.11,19774540,1.4658
2023-10-25,TCS,3595.46,3676.88,3568.2,3622.54,3367542,-2.8057
2023-10-26,TCS,3708.76,3729.07,3618.85,3673.96,2460839,1.4193
2023-10-27,TCS,3790.98,3818.71,3705.84,3762.28,1323582,2.404
2023-10-30,TCS,3791.18,3832.52,3719.24,3775.88,2746185,0.3615
2023-10-31,TCS,3815.14,3900.81,3785.52,3843.17,3013120,1.782
2023-11-01,TCS,3881.04,3947.88,3831.2,3889.54,2016171,1.2066
2023-11-02,TCS,3731.95,3821.1,3708.16,3764.63,825699,-3.2113
2023-11-03,TCS,3740.22,3831.6,3718.35,3774.97,1907226,0.2747
2023-11-06,TCS,3807.03,3852.13,3738.27,3795.2,3979940,0.5358
2023-11-07,TCS,3709.69,3791.86,3679.79,3735.82,1385524,-1.5645
2023-11-08,TCS,3732.17,3810.91,3698.27,3754.59,3939087,0.5023
2023-11-09,TCS,3642.65,3718.04,3608.15,3663.1,6286615,-2.4368
2023-11-10,TCS,3689.28,3720.45,3610.49,3665.47,1014017,0.0648
2023-11-13,TCS,3707.84,3746.44,3635.7,3691.07,2784946,0.6984
2023-11-14,TCS,3791.58,3884.83,3770.01,3827.42,1611222,3.6941
2023-11-15,TCS,3781.98,3833.34,3720.04,3776.69,5481794,-1.3256
2023-11-16,TCS,3791.02,3877.03,3762.43,3819.73,5049479,1.1397
2023-11-17,TCS,3751.12,3807.38,3694.85,3751.12,3077543,-1.7963
2023-11-20,TCS,3784.22,3874.12,3759.62,3816.87,3518066,1.7529
2023-11-21,TCS,3796.74,3872.3,3757.85,3815.07,2412286,-0.0471
2023-11-22,TCS,3867.74,3906.71,3791.24,3848.98,1735964,0.8888
2023-11-23,TCS,3765.5,3854.83,3740.9,3797.86,3397946,-1.328
2023-11-24,TCS,3824.61,3887.12,3772.23,3829.67,3197313,0.8375
2023-11-27,TCS,3784.82,3853.83,3739.92,3796.87,5935318,-0.8565
2023-11-28,TCS,3822.53,3847.68,3733.95,3790.81,4639667,-0.1596
2023-11-29,TCS,3759.52,3784.73,3672.87,3728.8,3016668,-1.6358
2023-11-30,TCS,3695.97,3765.73,3654.43,3710.08,3385649,-0.5021
2023-12-01,TCS,3711.72,3782.39,3670.59,3726.49,2309692,0.4422
2023-12-04,TCS,3692.38,3782.49,3670.69,3726.59,2792156,0.0028
2023-12-05,TCS,3776.51,3853.82,3739.91,3796.86,2497321,1.8856
2023-12-06,TCS,3801.26,3821.62,3708.67,3765.14,3500274,-0.8354
2023-12-07,TCS,3865.64,3914.31,3798.62,3856.47,1246452,2.4255
2023-12-08,TCS,3809.58,3895.46,3780.32,3837.89,11765893,-0.4818
2023-12-11,TCS,3956.38,3991.97,3873.98,3932.98,2672293,2.4776
2023-12-12,TCS,3926.28,4013.05,3894.44,3953.75,3262963,0.5282
2023-12-13,TCS,4059.96,4138.55,4016.23,4077.39,3136089,3.1272
2023-12-14,TCS,4124.36,4149.65,4027.0,4088.32,5003198,0.2682
2023-12-15,TCS,3975.66,4053.55,3933.74,3993.65,5347511,-2.3157
2023-12-18,TCS,3942.74,4040.32,3920.9,3980.61,4906436,-0.3264
2023-12-19,TCS,3959.89,4041.11,3921.67,3981.39,7631312,0.0196
