review_id,customer_id,product_id,category,review_text,rating
4826,9813,248,Electronics,poor battery excellent life screen is wireless life charging is earbuds the,1
4827,8925,775,Electronics,earbuds screen the earbuds life earbuds very battery the,4
4828,8638,350,Books,a very is very good very the a item bad good good the,4
4829,2284,925,Food,product a a a bad product bad a good good item a the,4
4830,7967,836,Beauty,good okay product good a a bad very the,1
4831,8383,179,Home,the item good product product product product product item the a the,2
4832,7865,372,Food,very item the okay bad bad very item bad product the,1
4833,6124,707,Beauty,okay a okay okay bad is the item the,5
4834,4307,265,Electronics,earbuds excellent excellent the poor screen life charging is the charging charging the the,1
4835,3928,637,Electronics,earbuds charging screen life life excellent earbuds earbuds poor the,5
4836,9764,606,Home,bad a is good a very okay the,4
4837,9929,242,Books,good bad good a item bad the good bad okay is the,4
4838,8147,465,Food,bad is very the okay the product the,4
4839,4171,534,Food,good bad very item good good product okay item the,3
4840,3231,224,Food,is good product very okay is product the item good the the,2
4841,1783,272,Electronics,battery very charging battery sound screen the,5
4842,9509,869,Clothing,fit the cotton fabric is embroidery very fabric very fabric color cotton the,5
4843,6410,979,Food,a is bad is okay is bad okay is the,3
4844,7311,699,Food,is is item very good good very item good is is the,5
4845,3745,698,Food,okay a a a bad product okay good good the,3
4846,7236,910,Food,item is bad good the item good a is the,5
4847,4637,691,Clothing,embroidery color color color dress fit shirt embroidery color the,1
4848,2888,168,Beauty,very the a the is item a a very is okay product the,5
4849,2754,869,Beauty,product very the good good the,4
4850,8196,272,Beauty,is okay okay good very the is good the,1
4851,1332,873,Beauty,good bad the the okay the the a item item the,1
4852,2886,395,Home,item product good item good the good a okay is the,1
4853,3524,943,Clothing,very fabric a the cotton very size color embroidery size a cotton the,2
4854,1906,901,Beauty,very good is is item product the,4
4855,1679,844,Food,very the is very okay bad okay is the,2
4856,5053,757,Food,is bad okay item okay is product bad the item bad the,2
4857,9173,766,Clothing,the embroidery dress is very the cotton embroidery fit the,3
4858,2371,848,Beauty,okay okay item product bad a product product the,5
4859,4709,464,Electronics,life is sound life the battery excellent the,5
4860,3886,725,Home,bad is is bad very bad is okay is product the,2
4861,8590,327,Home,the the good item the very a okay very bad item item the,4
4862,4586,604,Clothing,size embroidery cotton very shirt cotton fit dress very fit color the,5
4863,6405,320,Food,okay a item good product item the,1
4864,2422,767,Clothing,shirt very the color fit dress fit dress embroidery a embroidery the,5
4865,5998,215,Clothing,is cotton dress cotton color is dress embroidery the,1
4866,3098,235,Books,very good item the product bad item a the,1
4867,7780,531,Electronics,battery the very is sound the wireless the charging sound is charging the,2
4868,4741,709,Electronics,sound very the charging charging the,5
4869,4401,638,Beauty,okay the item a a very a item good good a is the,2
4870,7366,721,Food,product okay item the bad the,3
4871,3812,342,Beauty,bad very bad very good okay item good the okay bad the,5
4872,7313,400,Books,item item good good a the product very item the item the,3
4873,1058,388,Home,a bad a very item a a the good is the,4
4874,4109,676,Electronics,earbuds poor screen the charging is life very the,1
4875,3637,738,Clothing,color cotton a is very cotton size color color the,1
4876,9061,251,Food,bad product product okay the the very good item the,5
4877,1093,524,Beauty,very bad bad very a good item very the,1
4878,7991,786,Books,product okay is good item a very a very item product the the,2
4879,5562,242,Electronics,sound life battery sound is the,2
4880,4738,939,Clothing,shirt is embroidery fabric a fit the color dress fit dress the,2
4881,5693,864,Home,good a item product item is good item product item the,5
4882,3490,960,Clothing,fabric very dress fit size very is the cotton fabric fit the,3
4883,1096,247,Home,is is the a the good product product a is the,5
4884,3320,772,Food,is bad item bad item very product product item is bad okay the,2
4885,7397,902,Clothing,a embroidery fit fabric embroidery color very embroidery a the,3
4886,9790,952,Home,the very the a bad item is okay bad good okay item the,5
4887,3457,945,Beauty,very a okay good a okay the is the,4
4888,7154,757,Books,okay a good a is product a item very bad okay item the,5
4889,5872,520,Food,the okay the bad the a item item bad item is item the,5
4890,3807,141,Food,okay okay okay the okay product very the,1
4891,5714,529,Electronics,earbuds charging poor is earbuds screen screen wireless excellent screen battery the the,3
4892,1777,248,Clothing,embroidery color color very is is embroidery is fit size the,1
4893,1457,752,Clothing,shirt cotton very fit size the embroidery,1
4894,7070,446,Clothing,a a cotton size shirt a the,1
4895,9900,155,Home,is a good bad a the okay the,4
4896,2398,235,Home,item the very the a product item a item very okay the the,4
4897,8370,549,Food,item product is okay product good okay the okay the,5
4898,7665,752,Home,very good is okay the the,5
4899,4508,540,Clothing,color dress the size color cotton a is very very the,1
4900,5038,581,Home,good is the bad product a good the,2
4901,1726,444,Home,product good good product a the is a okay the the the,3
4902,7369,187,Beauty,very a okay item item okay very good the,3
4903,3832,242,Beauty,bad a a a bad the,3
4904,1625,544,Food,is okay product a okay the a product is item the,4
4905,5020,986,Electronics,earbuds life charging earbuds the is wireless poor battery the,2
4906,7639,409,Clothing,cotton shirt is size shirt cotton cotton is shirt shirt dress the,5
4907,1298,745,Food,item product product a the bad item a the is a the,4
4908,2624,242,Books,a the very a very the very item item the,3
4909,5350,663,Home,the bad a very item the,5
4910,8386,735,Books,good is item is a product good product good very good product the,4
4911,6443,522,Books,okay a good okay a a good the good okay the the,5
4912,1481,279,Food,bad the the product bad very the,4
4913,4448,532,Electronics,battery earbuds charging very life life sound charging is the,5
4914,1639,938,Electronics,sound life poor is screen the,1
4915,2789,284,Books,item is product a is okay good the,5
4916,4447,192,Electronics,charging very charging wireless very very sound screen battery sound the,2
4917,4869,657,Books,a the is good is a item item good the,3
4918,6092,594,Clothing,embroidery color embroidery fabric very a fabric the,5
4919,3849,117,Books,a product good product very very very a item item good product the,4
4920,3734,626,Books,okay okay the product okay the,3
4921,9362,376,Food,item product a a is very the,2
4922,3733,153,Electronics,earbuds charging wireless very charging poor life excellent wireless wireless the,1
4923,1334,189,Beauty,good product a a a bad very bad okay good the product the,4
4924,8597,475,Beauty,item is item item good the,1
4925,1376,151,Home,bad is product a good the item a a the product okay the,2
4926,8008,196,Home,good good bad is okay very product item okay bad good a the,1
4927,5834,792,Beauty,a good okay very bad product is a a okay item the,3
4928,7735,894,Beauty,bad a the product a the good the,1
4929,8755,218,Electronics,earbuds wireless wireless the is earbuds very the battery charging screen poor poor the,5
4930,4769,764,Food,is a bad good okay the okay is item item the,4
4931,2773,278,Clothing,cotton a is fabric very dress the embroidery is the fabric very the embroidery,5
4932,4113,434,Beauty,item product is item good very good the,5
4933,4761,623,Electronics,earbuds wireless sound earbuds very life poor the,4
4934,7295,277,Beauty,a item okay a okay okay okay the item a the,2
4935,6637,589,Books,good product okay bad product the,1
4936,9110,999,Beauty,okay very product very item product the,5
4937,6970,558,Clothing,is size dress shirt a shirt shirt is the,3
4938,6076,968,Clothing,fabric fabric embroidery dress fit size the,2
4939,9119,681,Home,is good is item bad the bad good the bad the,3
4940,3616,469,Food,okay good item product is the item is product item product is the,3
4941,4085,133,Food,product bad product product bad good product the,5
4942,6127,137,Books,bad product very okay a good the,1
4943,8239,946,Electronics,earbuds charging earbuds sound screen sound wireless charging wireless the,4
4944,7991,816,Books,a item a item bad okay the good good the,4
4945,8491,759,Electronics,is sound wireless poor is battery life the,5
4946,3877,175,Home,the a is very the a item very is bad very item the,5
4947,7447,397,Books,is product very good very a item the,2
4948,3954,421,Beauty,item okay a item bad item is very bad good product the the,5
4949,9193,290,Home,okay the item okay item bad bad is product the the bad the,2
4950,8242,404,Clothing,color fabric shirt fit a very dress the,1
4951,8917,204,Home,okay very item product very good is the,4
4952,9031,562,Beauty,is okay good item item the,1
4953,4913,291,Electronics,earbuds excellent screen excellent screen battery the wireless the,1
4954,4177,496,Food,product product product very product the,2
4955,2303,918,Books,a very item product is a the,1
4956,9589,168,Electronics,earbuds battery excellent earbuds the sound poor is charging sound very the sound the,4
4957,2818,929,Clothing,dress embroidery shirt fit size dress the size fabric fit very the,2
4958,1311,721,Home,very item good the very product the,4
4959,5583,109,Clothing,cotton is fit is very color size shirt fit size the is the,3
4960,5361,733,Food,item a bad the bad the product product is good the,5
4961,3380,803,Home,good very the a item very bad item item is product item the,3
4962,7890,938,Beauty,bad item very good is very a the the,3
4963,2085,841,Clothing,shirt fabric the the dress very the,2
4964,9042,538,Beauty,is okay a the a product very the,4
4965,2425,368,Clothing,fit a shirt very fit dress fit the,2
4966,8950,510,Clothing,color fit color shirt shirt very fit the a dress the,4
4967,1726,841,Food,is product okay the a the item bad good good the item the,2
4968,1959,539,Beauty,bad okay bad item the the a good a product good is the,3
4969,5815,314,Beauty,very item a product very bad bad okay okay the the,2
4970,5241,834,Clothing,fabric embroidery size a very very shirt fabric a size very the,3
4971,2736,481,Beauty,product good bad very is product good okay okay very the item the,5
4972,1277,564,Home,a very okay good is very product okay product item a item the,3
4973,2011,978,Home,okay a a product a good is bad the bad okay the,3
4974,7913,604,Clothing,dress the fabric very the a fabric color the embroidery the the,5
4975,9899,773,Beauty,the bad okay okay very very item the,1
4976,7258,205,Food,is very the item a the,3
4977,9819,575,Home,a item item very product okay very the,3
4978,2163,651,Home,item bad bad is the good okay okay is the,4
4979,4792,425,Beauty,a okay a okay is is the very is the,3
4980,6489,319,Books,good bad good bad good good bad very bad product a the the,2
4981,1711,962,Books,bad product the very item good a okay the the,5
4982,6493,478,Electronics,the wireless is screen sound wireless poor earbuds poor earbuds the,3
4983,6862,239,Books,is item is product a good good the,5
4984,2790,857,Beauty,the very is is product product good very item very bad good the,5
4985,2272,410,Food,very the item product is product a good bad the,3
4986,8327,437,Beauty,item the is bad okay okay is very item very very the,2
4987,3392,736,Home,product very good good the is okay product bad product the,1
4988,5033,678,Books,very the very a the a the,3
4989,3460,109,Books,good the okay good item good is a product very bad the,5
4990,5652,608,Home,good very is product okay item the product okay bad very the,4
4991,6509,222,Food,product very good okay the is the product product a good the,5
4992,4525,941,Books,a a very good the the,2
4993,3657,382,Home,very bad very very good good product good is good okay the,4
4994,2087,107,Home,the a the a item is good item good is item a the,4
4995,2891,449,Books,item a the bad okay item the the,4
4996,9066,740,Electronics,battery life charging excellent is sound wireless sound very the,1
4997,7141,160,Food,a item a okay a okay a okay the,4
4998,5125,790,Clothing,a very cotton color a very size the dress size the the,1
4999,4465,822,Electronics,poor life earbuds poor very excellent is the,2
5000,7310,975,Electronics,earbuds the poor excellent earbuds charging the,5
5001,8761,221,Clothing,embroidery dress very a very cotton fabric is embroidery the shirt is the,3
5002,2674,884,Food,the is bad is okay bad good the the,5
5003,7076,472,Books,product very product the a is is the,1
5004,4186,440,Clothing,fabric cotton a size is size the,5
5005,6123,355,Food,bad good product product the is the,4
5006,2330,407,Books,good the item bad the is the the item good good a the,3
5007,3999,258,Clothing,size fabric shirt shirt cotton fit shirt dress the,3
5008,2729,400,Food,product is item bad a is okay the,5
5009,6294,297,Home,a very is product item a product the,5
5010,1448,855,Electronics,is excellent the is screen is the,5
5011,5329,761,Beauty,very is is good bad item very is the,4
5012,7839,406,Food,product good okay very okay good item bad bad the,5
5013,4420,411,Clothing,embroidery embroidery color is color dress fabric very the,4
5014,3959,261,Home,item a bad item bad okay very is okay the,4
5015,7628,237,Home,the is okay the okay item the,4
5016,9673,679,Electronics,earbuds charging poor poor charging poor charging earbuds is the,1
5017,2718,226,Clothing,fit the shirt the size is very dress the the,1
5018,7992,203,Clothing,is is embroidery a fabric the,4
5019,9475,751,Home,the good product is product good good the,2
5020,5643,920,Clothing,embroidery shirt is color embroidery very the,5
5021,9504,771,Beauty,good good okay okay okay okay item a good is the the the,1
5022,7307,382,Food,a item the bad product very item item the,4
5023,6934,152,Beauty,okay very the the item a product good okay a the,4
5024,7803,720,Clothing,dress color dress color color fabric fit the,2
5025,3184,448,Food,bad bad a a the is item the,1
5026,6985,631,Home,good very good is good the,5
5027,9274,582,Clothing,embroidery embroidery shirt shirt color a fit the,5
5028,4109,552,Books,bad good the is item item the is good bad is a the,5
5029,4052,297,Home,product is good the product very a a okay the the good the,3
5030,9882,325,Home,item bad a item a is good the,3
5031,5515,224,Electronics,earbuds earbuds poor battery life wireless charging excellent excellent very life charging the,5
5032,4162,270,Beauty,the very good a is item item very the,1
5033,2086,741,Home,okay very very good product item the bad the very a the,2
5034,7711,151,Food,bad okay item very bad is very is bad very the,2
5035,3057,623,Home,good bad product bad product product the item very a bad bad the,3
5036,2870,549,Beauty,is okay item the okay very is okay the very very the,3
5037,9373,629,Electronics,earbuds screen life very very wireless the,1
5038,1255,557,Books,very a the product okay a product okay a is bad the,3
5039,5211,734,Home,very is the the good item very is very bad is the,1
5040,2650,391,Home,okay product item item is bad item good very is okay the,1
5041,8410,243,Beauty,the bad okay bad product very good is a good the,3
5042,1131,302,Books,product very a okay very item item bad is okay bad a the,3
5043,3153,946,Beauty,a item item a product product bad the,2
5044,7708,905,Home,product good item good is very a good the,3
5045,4093,294,Clothing,is dress embroidery a color fit a color embroidery the,1
5046,1352,979,Books,item product good very a very very the item good good the,2
5047,8520,963,Books,the item item product product good the,4
5048,2397,865,Electronics,earbuds charging earbuds the very sound battery battery very life sound the battery the,4
5049,5169,223,Books,is item bad bad okay bad the a the product is bad the,4
5050,5638,429,Clothing,fabric embroidery shirt fabric fabric color embroidery shirt fabric fabric the,3
5051,7149,199,Beauty,good very okay good bad okay the the,5
5052,3777,870,Food,okay product good bad very very a is okay item a the,2
5053,4148,929,Books,item the good is product bad okay bad very good good the,3
5054,5091,981,Beauty,very bad the very the bad the,1
5055,2073,776,Beauty,bad good good good a item okay item product good item product the,2
5056,3241,842,Home,good very a the bad very the,5
5057,5979,656,Home,okay the very is is bad a bad the okay a bad the,2
5058,7165,358,Food,the a is the item is is good the okay the,2
5059,7888,101,Clothing,the is color cotton is very embroidery the,5
5060,5633,624,Beauty,very a bad bad bad a the good the,2
5061,2807,151,Food,bad item bad is bad the,1
5062,7529,885,Books,okay bad a okay is the bad a item product a item the,4
5063,9838,892,Clothing,cotton is size is a the,5
5064,4476,382,Food,good okay product okay a item product is a the,4
5065,9079,140,Beauty,very the is a good item very very item item bad the,5
5066,9598,837,Books,the is a product good product good okay okay product the,5
5067,5405,767,Electronics,earbuds life life screen very is battery earbuds excellent poor screen earbuds the,3
5068,1923,924,Books,item the a item good very the,4
5069,8027,581,Clothing,dress fabric very color is embroidery embroidery very shirt very is the,3
5070,3180,545,Food,is the okay bad item the,3
5071,6860,529,Books,okay a item item the a bad bad product good the,3
5072,8362,978,Books,the okay very okay is very bad product bad is the,1
5073,3464,657,Home,a bad the a bad bad a okay item bad the,5
5074,6628,887,Electronics,earbuds wireless poor excellent very screen very charging charging sound battery battery screen the,3
5075,7031,665,Clothing,color very fit the embroidery size fabric cotton size the,5
5076,2866,660,Home,okay a item good bad the,4
5077,5992,379,Clothing,cotton cotton embroidery a fabric dress embroidery the,1
5078,4220,315,Books,item very a very very okay product very is okay the,4
5079,9253,169,Books,bad a okay is okay item bad a product item a the the,3
5080,7608,408,Beauty,okay a good the is the,2
5081,2781,718,Clothing,cotton fabric cotton shirt fabric is fit shirt embroidery a fabric shirt the,2
5082,5164,898,Beauty,item okay the bad a is a product is the,4
5083,2607,855,Electronics,earbuds battery excellent is is sound the,4
5084,3982,425,Beauty,good okay a product is good is very is good okay the the,3
5085,2114,668,Home,good a okay bad good bad very is a the,4
5086,6273,607,Home,product good product good very the,2
5087,4418,843,Food,item a very item a the the,4
5088,5815,608,Beauty,a item the very okay the the,3
5089,4806,376,Beauty,item a product bad very good good the,3
5090,5080,849,Home,good okay a product item bad is okay a okay the,2
5091,8414,340,Beauty,bad very a good product product a item is okay product the,4
5092,8664,212,Books,very item bad very is the item the,4
5093,2552,129,Beauty,bad item product the good is the,3
5094,4278,767,Clothing,color shirt cotton fit color cotton shirt fabric embroidery the,3
5095,2381,212,Home,good item okay good is a a okay good the bad the,1
5096,3665,293,Books,okay the item the very okay bad item good the very product the,2
5097,5286,260,Electronics,earbuds sound earbuds is excellent the the,5
5098,8253,430,Food,good good the bad the a okay very product is the,2
5099,3206,127,Electronics,earbuds sound life poor battery wireless sound screen the,5
5100,3817,568,Home,a item bad the bad very item is is the good the,5
5101,6704,384,Beauty,a okay bad a is is bad is good is good is the,4
5102,9439,225,Food,bad good the a very the,3
5103,4445,679,Home,the okay good item very a bad good the,1
5104,6443,403,Beauty,very is good okay the item the,3
5105,5889,670,Electronics,earbuds is battery excellent wireless the battery life earbuds the charging the,2
5106,4778,908,Beauty,good very the good product is product okay bad good very the,3
5107,6331,926,Clothing,fit size color embroidery cotton embroidery is fit a the is color the,4
5108,8724,755,Food,okay product okay good item very okay bad a good the,3
5109,3367,340,Food,bad is bad very bad very bad bad the,4
5110,9744,722,Books,a bad product very is the,4
5111,9121,585,Electronics,wireless sound earbuds excellent the wireless is life is the poor the,4
5112,2905,552,Food,item okay the a is bad the okay the,5
5113,4472,667,Food,bad bad very item product okay very the good item okay product the,1
5114,6243,753,Books,a good item is a is item okay okay bad is the,2
5115,4591,966,Home,item okay good good very the,4
5116,8002,771,Clothing,shirt fabric dress color fit color cotton size cotton the the the,3
5117,9018,251,Beauty,product the okay good is the,5
5118,5250,393,Books,good good good good the the good very the,5
5119,5385,595,Home,product item good item good the,3
5120,4323,340,Beauty,product very a okay is the,4
5121,4973,225,Clothing,embroidery fabric shirt fit embroidery very the the fit dress dress the,5
5122,5322,795,Books,product very bad very good is bad bad the the the,5
5123,3560,519,Home,bad okay very a a item bad okay the the,2
5124,7387,111,Food,okay bad okay item product item the product item the,1
5125,9803,124,Beauty,a is product is item okay very the the,4
5126,3817,537,Clothing,dress the a is fabric embroidery size dress dress the,3
5127,8307,504,Home,bad good product very product good good the,3
5128,3758,337,Home,item very the good bad okay okay okay item the very the,4
5129,7718,593,Books,the okay is item bad item good okay the a is the,3
5130,2422,455,Electronics,earbuds is wireless the very sound poor earbuds very very very the,3
5131,5362,543,Home,item product bad product is is a the okay is the,4
5132,3569,791,Home,item a a product good a is the the,4
5133,6134,183,Clothing,shirt embroidery shirt very cotton a the,3
5134,6231,279,Electronics,earbuds wireless charging poor very battery excellent the,2
5135,9310,994,Home,item is bad the is okay item very very the,3
5136,8840,533,Electronics,earbuds wireless wireless is earbuds life screen the,4
5137,5941,548,Home,very good is very the the okay bad okay bad product the,4
5138,2297,376,Electronics,wireless excellent battery poor battery poor the,3
5139,6968,173,Electronics,earbuds excellent the charging wireless excellent earbuds sound is battery earbuds the,2
5140,3175,906,Electronics,very poor life screen excellent screen wireless excellent screen excellent the earbuds the,5
5141,3261,985,Electronics,wireless life very is poor charging wireless earbuds charging wireless poor poor the,4
5142,4157,905,Beauty,good very the good is the,5
5143,1474,840,Books,good item bad is product product okay the the the,3
5144,6640,301,Home,okay a good is a is very the,5
5145,2624,656,Beauty,bad the very bad the is very the the,5
5146,7275,647,Clothing,size color size dress size the size a fit cotton the the the,5
5147,9613,587,Electronics,screen sound very excellent earbuds very is battery screen sound the,5
5148,7146,411,Home,item item is bad okay bad good okay item the,1
5149,6293,751,Books,bad product good is okay the,4
5150,8332,350,Beauty,very okay bad product very the,5
5151,2612,196,Clothing,dress is fit the fabric embroidery very very fabric the the color the,5
5152,4891,842,Books,a okay the good the the,2
5153,2342,869,Clothing,the fit the cotton the the the the,5
5154,2565,733,Books,bad good very good very product bad bad okay good okay very the,5
5155,5761,547,Clothing,color cotton very a fabric the size the,5
5156,7167,939,Clothing,is dress is fit shirt size color a the,2
5157,9221,742,Beauty,product is bad the bad the,5
5158,7718,121,Electronics,earbuds wireless the sound wireless the the,5
5159,9968,193,Books,good good very very okay bad okay bad the,5
5160,3584,346,Beauty,the a very item item the good product product the,5
5161,4606,561,Books,a the the item very the very okay bad very the,1
5162,4726,718,Beauty,product good okay the okay the,1
5163,4097,808,Books,okay product bad item a product the,2
5164,2021,352,Books,the product good bad is is a is bad the the the,1
5165,1451,493,Electronics,earbuds sound is life charging wireless sound the,3
5166,3946,316,Home,bad very is okay bad the the,3
5167,5907,762,Electronics,excellent excellent is very sound charging poor sound excellent wireless excellent the the,2
5168,9275,238,Electronics,earbuds screen charging screen battery poor the,2
5169,6872,931,Books,a very very okay very bad a good the is item okay the,2
5170,7508,221,Home,okay the product a item very very item the a item product the,1
5171,8689,273,Electronics,very very the life wireless wireless is screen poor wireless the the,4
5172,5305,180,Food,bad good item the bad good a item item product the the,3
5173,2571,739,Home,okay is bad product item bad okay the,5
5174,2804,905,Books,a product very the okay a okay very the bad the,4
5175,5963,207,Electronics,sound sound charging is screen very excellent the,4
5176,1624,778,Clothing,is the dress size embroidery a fabric the embroidery cotton shirt the,2
5177,3649,786,Food,good a very a very is good the,4
5178,1007,700,Beauty,is is product okay the the,5
5179,9762,835,Home,a very good good bad bad bad item is very the,5
5180,3293,264,Books,the bad the the is okay the,2
5181,2103,796,Clothing,shirt shirt fabric fit the very shirt the very the,1
5182,6954,297,Home,okay item a okay a the,4
5183,4755,254,Electronics,earbuds screen sound is charging the wireless the,1
5184,7441,955,Books,very product product okay a item the,1
5185,1545,999,Electronics,earbuds wireless very charging is wireless is life screen very sound excellent the,1
5186,3619,648,Food,item the very bad product item product bad okay the,5
5187,8793,266,Beauty,good the item product okay product the,3
5188,4586,311,Beauty,product okay a is very the good item the,4
5189,5141,492,Food,okay the is product bad is is bad the,4
5190,8681,778,Food,a product very bad a product okay product the good bad the,5
5191,1201,543,Home,product good good very the the a item good very the,2
5192,7386,713,Beauty,product a item is item product bad the very the,5
5193,1493,168,Beauty,okay good okay a okay bad okay very product a product the the,3
5194,7432,180,Food,bad item very a is a good okay a okay the very the,3
5195,4621,962,Electronics,excellent life very life the earbuds poor the life is very earbuds the,2
5196,7587,732,Clothing,dress the cotton color shirt fit embroidery fit dress very the embroidery the,1
5197,1176,462,Home,a bad very okay a bad very a good the,3
5198,1407,935,Food,good very the item very is item product good bad a a the,3
5199,3887,874,Books,a okay the okay very is bad is bad good a the,4
5200,8208,604,Clothing,fabric size is fit cotton very the,3
5201,3675,959,Beauty,item item the is item okay the,5
5202,9923,797,Electronics,earbuds excellent earbuds excellent excellent screen the is screen charging very the battery the,5
5203,6431,659,Home,okay is is good good the product the,1
5204,5430,136,Books,bad the okay good a a is is item the the,4
5205,9595,166,Books,bad a the product is a bad product the,4
5206,1919,319,Electronics,charging earbuds the charging charging the,2
5207,9913,519,Food,is item a product okay the product okay is product the a the,4
5208,2623,726,Books,bad very item very very good the,4
5209,3725,622,Books,very the okay okay is product okay okay the okay is item the,2
5210,8380,950,Clothing,fabric dress the color a fit fit fabric is very size size the,4
5211,1312,189,Electronics,excellent earbuds wireless sound is the poor battery the,3
5212,2702,779,Food,good good very product product very a is a the is the,5
5213,6226,795,Food,product a product product item a the,1
5214,3726,203,Electronics,earbuds is wireless sound earbuds sound the,5
5215,4679,112,Electronics,earbuds wireless life sound wireless earbuds screen is screen life screen excellent the,5
5216,7819,814,Beauty,the is is bad good the,3
5217,6360,532,Beauty,product the bad okay the very very okay good the,5
5218,8154,233,Electronics,sound the charging the screen earbuds screen battery is the,2
5219,8210,294,Beauty,okay very very the good okay the the,2
5220,1211,201,Home,okay a the very a the product okay good the,5
5221,8270,189,Books,is very a item a product the the the the,2
5222,1474,885,Food,is okay is the bad the,3
5223,9648,944,Home,bad okay is is bad a product the,1
5224,1586,996,Books,a okay good item very okay is the a the,1
5225,9206,171,Books,okay is very is very item bad good is the is product the,5
5226,5449,228,Beauty,good a the very item product the item the,4
5227,3656,576,Clothing,fit size color very shirt a a the the,2
5228,7439,933,Beauty,product bad very product okay bad okay is bad product okay good the,4
5229,7880,153,Electronics,poor charging excellent excellent is poor the wireless earbuds the,3
5230,1483,854,Books,bad a bad item very bad the,2
5231,7913,496,Beauty,a is product product bad okay bad product item the item is the,4
5232,3835,592,Food,a the the the is good the,3
5233,6616,324,Beauty,okay item okay item very product the,1
5234,2832,458,Beauty,bad the item item item okay item product the,1
5235,7170,139,Electronics,is wireless earbuds the life charging wireless the,3
5236,5490,825,Clothing,shirt dress color fit very the size shirt size size embroidery shirt the,5
5237,6155,595,Clothing,fit color a fit cotton cotton the is fabric color shirt dress the,5
5238,6133,154,Books,bad is item item good bad bad is item is good the,5
5239,5508,437,Electronics,earbuds the very poor battery earbuds earbuds very excellent the,2
5240,8335,745,Books,okay okay a product is okay a the very the,5
5241,8916,725,Books,a good product is item a bad the,2
5242,2336,454,Food,is item okay the good product good the is item the the,1
5243,8922,591,Clothing,dress size is size fabric very the fabric dress fabric the,2
5244,9846,135,Books,bad the good product very product the,1
5245,9183,778,Books,item very a okay is product product the very bad a the,5
5246,2804,542,Home,product good good the very very very the,3
5247,1522,120,Electronics,earbuds wireless the battery life life the,5
5248,2779,867,Clothing,size a fit fabric cotton fabric the very very dress the,5
5249,5317,247,Home,item good okay bad a the,2
5250,4262,914,Clothing,dress shirt is color shirt cotton is cotton is very the,1
5251,5182,941,Clothing,size color cotton the cotton color cotton embroidery fit fit the,4
5252,1218,926,Books,okay item product good a is bad good very the,5
5253,4589,566,Home,product is okay bad item okay a very the very is the,1
5254,8877,822,Electronics,battery screen poor earbuds poor the,3
5255,8841,669,Electronics,earbuds wireless battery screen poor is the earbuds battery very sound the,3
5256,4871,291,Food,a okay product bad product okay okay a bad the product bad the,2
5257,1266,701,Home,item is a is bad a very the,4
5258,5333,111,Food,product good product a a product the,5
5259,8236,165,Beauty,the is product a the the item the item item a the,2
5260,3093,195,Electronics,earbuds the life battery battery battery life battery the,2
5261,4111,129,Clothing,a color shirt very color the,2
5262,1822,120,Beauty,very a product is bad bad very the the,2
5263,5611,408,Food,the bad is the the bad product product okay is the,2
5264,9030,491,Home,good okay the the item the good very the,2
5265,9983,190,Books,okay is okay the the item okay the,2
5266,6080,164,Beauty,okay product okay is very a the,3
5267,7028,346,Clothing,a fabric cotton size fit size the,2
5268,7743,789,Books,good item okay item bad product good is a very product is the,2
5269,1800,944,Beauty,bad is the good very the,3
5270,7027,460,Books,the item item very very product the,5
5271,1669,843,Home,is is good product bad bad is okay the the,5
5272,7972,665,Beauty,bad okay product a good very good a very the,1
5273,6979,781,Clothing,color cotton the dress embroidery shirt shirt is very dress the,4
5274,8654,143,Books,bad product okay a product item bad okay very okay item very the,3
5275,9166,851,Beauty,item item the is okay the the is item the,1
5276,1423,539,Home,okay a good bad good a is a good item is good the,3
5277,9328,506,Beauty,item bad bad item very the,5
5278,5927,654,Beauty,good is item item okay the,5
5279,2349,355,Food,very product okay very bad item bad bad the item the the,5
5280,8264,629,Clothing,fit embroidery is shirt embroidery fabric the,2
5281,8285,212,Clothing,fit fit fit the color the size cotton size is color the,1
5282,7746,885,Beauty,very okay is bad very good the bad a product okay is the,4
5283,6054,148,Books,bad the is okay good item very bad the,4
5284,6274,827,Books,bad very a bad very bad product good okay item item the,5
5285,2778,842,Home,very okay a item bad the item the,2
5286,5181,895,Clothing,shirt the shirt fabric dress embroidery the,3
5287,7263,788,Books,okay okay is bad good is the,5
5288,3243,835,Beauty,item the good okay very the okay the,5
5289,2217,381,Clothing,size embroidery cotton is very very fit fit fit the,5
5290,8528,769,Home,okay okay item good product a okay product okay bad okay the,4
5291,7445,113,Beauty,very very item good good the okay the,5
5292,3786,219,Electronics,earbuds is excellent is charging charging is earbuds the sound charging battery earbuds the,1
5293,5467,785,Beauty,bad item product very the a the product the okay is item the,4
5294,8992,939,Books,a okay okay a good very item bad the the the,3
5295,4304,824,Beauty,a product is item is good very the,4
5296,6072,591,Clothing,is cotton embroidery cotton embroidery the the fit fabric the the,5
5297,4697,948,Clothing,shirt size color embroidery cotton the,4
5298,1857,899,Beauty,the item the good a the the,4
5299,1201,492,Food,product a very very okay the product a okay the,5
5300,9250,981,Books,the good okay a bad item okay the,3
5301,6757,451,Electronics,earbuds life very battery the very is life sound screen the,2
5302,1734,389,Home,is okay very item the good is a the,2
5303,6765,128,Beauty,item good bad good item a the,4
5304,1972,592,Home,okay very is is bad a the,2
