review_id,category,rating,sentiment_label,language,review_text
6207,Electronics,5,Positive,Code-mixed,love love good amazing excellent superb kaam
6208,Electronics,5,Positive,English,happy great happy amazing amazing
6209,Electronics,5,Positive,Code-mixed,happy good perfect great happy vadiya
6210,Electronics,5,Positive,English,good amazing amazing perfect good
6211,Food,3,Neutral,Code-mixed,shipping average arrived arrived product theek hai
6212,Electronics,1,Negative,English,refund terrible bad broke refund
6213,Electronics,5,Positive,English,excellent great love great amazing
6214,Clothing,1,Negative,English,broke refund bad refund worst
6215,Beauty,5,Positive,English,great good great perfect good
6216,Electronics,5,Positive,Code-mixed,happy great amazing happy excellent m maza aa gaya
6217,Food,5,Positive,English,amazing love perfect perfect perfect
6218,Clothing,5,Positive,English,great excellent perfect great excellent
6219,Electronics,5,Positive,English,excellent happy great perfect love
6220,Clothing,5,Positive,English,amazing love amazing amazing good
6221,Books,5,Positive,Code-mixed,good good good excellent happy superb kaam
6222,Clothing,3,Neutral,Code-mixed,item item item okay shipping theek hai
6223,Clothing,1,Negative,English,refund worst bad waste bad
6224,Food,5,Positive,English,good happy amazing great perfect
6225,Electronics,5,Positive,English,good good great happy excellent
6226,Electronics,5,Positive,English,happy perfect perfect excellent love
6227,Electronics,5,Positive,English,perfect amazing good good happy
6228,Electronics,5,Positive,English,great excellent good excellent good
6229,Clothing,3,Neutral,English,product okay shipping item item
6230,Home,5,Positive,Code-mixed,happy happy happy great great vadiya
6231,Electronics,5,Positive,English,excellent perfect love love happy
6232,Home,3,Neutral,English,average product arrived arrived average
6233,Clothing,5,Positive,English,perfect happy great great excellent
6234,Clothing,5,Positive,English,good good excellent great happy
6235,Electronics,5,Positive,English,love love perfect perfect amazing
6236,Electronics,5,Positive,English,great great happy great love
6237,Home,5,Positive,English,amazing love love perfect love
6238,Electronics,3,Neutral,English,product okay shipping average average
6239,Electronics,5,Positive,English,perfect happy happy amazing excellent
6240,Clothing,3,Neutral,English,arrived item average okay average
6241,Clothing,5,Positive,English,amazing great good love great
6242,Food,5,Positive,Code-mixed,excellent happy good excellent amazing bahut accha
6243,Electronics,3,Neutral,English,okay item shipping item item
6244,Electronics,5,Positive,English,excellent love perfect great happy
6245,Electronics,5,Positive,Code-mixed,love good happy perfect perfect m maza aa gaya
6246,Electronics,5,Positive,English,love happy good amazing great
6247,Electronics,3,Neutral,English,arrived item shipping shipping item
6248,Electronics,5,Positive,English,great excellent love love excellent
6249,Electronics,3,Neutral,English,item average arrived okay arrived
6250,Clothing,1,Negative,English,waste broke broke broke terrible
6251,Electronics,5,Positive,English,good great love amazing amazing
6252,Clothing,1,Negative,English,broke unhappy broke terrible worst
6253,Electronics,5,Positive,English,love amazing excellent happy perfect
6254,Electronics,5,Positive,English,amazing happy happy great amazing
6255,Electronics,1,Negative,Code-mixed,refund broke terrible waste broke bekar quality
6256,Electronics,5,Positive,English,happy excellent perfect good good
6257,Electronics,5,Positive,English,happy happy love good excellent
6258,Clothing,5,Positive,English,great great happy excellent good
6259,Electronics,3,Neutral,English,item item arrived product item
6260,Electronics,3,Neutral,English,product arrived okay average item
6261,Clothing,3,Neutral,English,okay shipping item product product
6262,Electronics,5,Positive,English,excellent excellent good excellent good
6263,Clothing,5,Positive,English,amazing great happy perfect great
6264,Electronics,5,Positive,English,happy great excellent love perfect
6265,Clothing,3,Neutral,English,product shipping shipping arrived okay
6266,Electronics,5,Positive,English,perfect good amazing excellent perfect
6267,Electronics,3,Neutral,English,average average shipping arrived arrived
6268,Food,5,Positive,English,perfect love great good amazing
6269,Home,1,Negative,English,broke worst broke worst refund
6270,Electronics,3,Neutral,English,item shipping arrived product arrived
6271,Clothing,5,Positive,English,love amazing love love happy
6272,Electronics,5,Positive,English,excellent great good perfect happy
6273,Clothing,3,Neutral,English,product arrived average shipping arrived
6274,Electronics,5,Positive,English,good perfect perfect excellent good
6275,Electronics,5,Positive,English,love love happy amazing good
6276,Electronics,3,Neutral,English,okay okay shipping shipping arrived
6277,Clothing,3,Neutral,English,shipping shipping arrived item shipping
6278,Clothing,5,Positive,English,good happy excellent excellent excellent
6279,Clothing,5,Positive,English,amazing love amazing excellent happy
6280,Electronics,5,Positive,English,good love excellent good good
6281,Electronics,5,Positive,English,love good great love love
6282,Electronics,5,Positive,English,amazing great love great happy
6283,Food,5,Positive,English,love happy amazing excellent happy
6284,Electronics,5,Positive,English,happy great amazing good happy
6285,Food,5,Positive,English,happy love excellent perfect love
6286,Electronics,5,Positive,English,good happy love great good
6287,Beauty,1,Negative,English,terrible worst bad bad waste
6288,Electronics,5,Positive,English,love good great perfect amazing
6289,Home,3,Neutral,English,arrived shipping product okay item
6290,Electronics,5,Positive,English,great amazing good great good
6291,Electronics,5,Positive,English,love great excellent good great
6292,Electronics,5,Positive,English,love happy excellent perfect amazing
6293,Clothing,3,Neutral,English,shipping product average average shipping
6294,Electronics,1,Negative,English,terrible refund bad terrible waste
6295,Electronics,5,Positive,English,amazing perfect perfect good amazing
6296,Food,3,Neutral,English,product product item okay item
6297,Clothing,1,Negative,English,refund terrible bad terrible refund
6298,Electronics,3,Neutral,English,arrived average product shipping product
6299,Home,5,Positive,English,happy love good love love
6300,Electronics,5,Positive,English,excellent excellent love amazing good
6301,Home,5,Positive,English,love great amazing excellent perfect
6302,Electronics,5,Positive,English,love happy good happy perfect
6303,Clothing,5,Positive,English,excellent amazing love excellent excellent
6304,Home,5,Positive,English,happy excellent happy love perfect
6305,Clothing,5,Positive,English,great amazing perfect good good
6306,Electronics,5,Positive,English,perfect amazing perfect happy happy
6307,Home,5,Positive,English,love great excellent amazing good
6308,Clothing,5,Positive,English,happy perfect excellent amazing excellent
6309,Books,5,Positive,English,love perfect happy happy happy
6310,Electronics,5,Positive,English,good good happy love love
6311,Electronics,5,Positive,Code-mixed,love perfect love love love superb kaam
6312,Clothing,5,Positive,English,love love love happy good
6313,Electronics,5,Positive,English,perfect amazing good excellent excellent
6314,Clothing,3,Neutral,English,item product shipping shipping item
6315,Electronics,1,Negative,English,terrible worst worst bad refund
6316,Electronics,5,Positive,English,great perfect amazing great happy
6317,Books,3,Neutral,English,average average item okay product
6318,Electronics,3,Neutral,English,shipping average arrived item okay
6319,Clothing,5,Positive,English,perfect love happy good love
6320,Food,5,Positive,English,amazing good great great good
6321,Electronics,1,Negative,English,unhappy waste refund terrible waste
6322,Clothing,5,Positive,English,love good perfect amazing perfect
6323,Electronics,3,Neutral,English,arrived shipping okay okay okay
6324,Clothing,5,Positive,English,great love good excellent love
6325,Clothing,5,Positive,English,great amazing love excellent happy
6326,Clothing,5,Positive,English,happy perfect perfect amazing happy
6327,Clothing,1,Negative,English,refund worst waste terrible refund
6328,Clothing,3,Neutral,English,arrived shipping arrived arrived okay
6329,Electronics,3,Neutral,English,product item item okay okay
6330,Electronics,5,Positive,English,perfect happy love good happy
6331,Clothing,5,Positive,English,good good good great perfect
6332,Electronics,3,Neutral,English,okay shipping okay product product
6333,Electronics,5,Positive,English,perfect happy happy excellent happy
6334,Electronics,3,Neutral,English,shipping arrived arrived arrived okay
6335,Beauty,5,Positive,English,perfect perfect excellent happy good
6336,Electronics,5,Positive,Code-mixed,happy perfect great great good m maza aa gaya
6337,Electronics,5,Positive,English,good perfect happy excellent perfect
6338,Food,5,Positive,English,happy great perfect amazing happy
6339,Food,5,Positive,English,amazing perfect perfect love amazing
6340,Clothing,1,Negative,Code-mixed,bad terrible terrible unhappy worst paisa barbad
6341,Electronics,5,Positive,English,excellent good love good amazing
6342,Electronics,5,Positive,English,happy excellent amazing love love
6343,Food,1,Negative,English,broke refund terrible broke waste
6344,Clothing,3,Neutral,English,okay arrived item shipping arrived
6345,Clothing,5,Positive,English,love love love great perfect
6346,Clothing,5,Positive,English,love perfect amazing perfect excellent
6347,Home,5,Positive,English,happy perfect amazing excellent great
6348,Electronics,3,Neutral,English,arrived shipping shipping item average
6349,Electronics,3,Neutral,English,average average okay shipping okay
6350,Electronics,5,Positive,English,good great amazing perfect excellent
6351,Clothing,5,Positive,English,amazing happy good excellent love
6352,Food,5,Positive,Code-mixed,great amazing love good love m maza aa gaya
6353,Books,3,Neutral,Code-mixed,average average arrived okay product theek hai
6354,Home,1,Negative,English,broke waste worst waste broke
6355,Electronics,5,Positive,English,good amazing great perfect excellent
6356,Home,5,Positive,English,perfect perfect amazing amazing happy
6357,Home,3,Neutral,English,item okay okay shipping okay
6358,Clothing,5,Positive,English,happy perfect great excellent amazing
6359,Clothing,3,Neutral,English,product arrived average item okay
6360,Electronics,1,Negative,English,refund refund unhappy waste refund
6361,Clothing,5,Positive,English,excellent happy happy good great
6362,Electronics,5,Positive,Code-mixed,love excellent amazing excellent perfect superb kaam
6363,Electronics,3,Neutral,English,arrived okay shipping okay item
6364,Clothing,3,Neutral,English,shipping shipping product average average
6365,Clothing,3,Neutral,English,shipping arrived shipping item okay
6366,Clothing,5,Positive,English,great great good happy excellent
6367,Books,3,Neutral,Code-mixed,item shipping item arrived average theek hai
6368,Clothing,3,Neutral,English,shipping okay item shipping okay
6369,Electronics,3,Neutral,English,okay shipping item okay item
6370,Electronics,5,Positive,Code-mixed,happy amazing great excellent amazing superb kaam
6371,Electronics,5,Positive,English,love amazing love happy good
6372,Electronics,1,Negative,Code-mixed,terrible waste broke bad bad bakwas
6373,Electronics,5,Positive,English,excellent excellent great good excellent
6374,Clothing,5,Positive,English,happy good perfect love great
6375,Electronics,5,Positive,Code-mixed,excellent excellent excellent good perfect superb kaam
6376,Clothing,5,Positive,English,good great great great amazing
6377,Home,3,Neutral,English,average okay arrived average product
6378,Electronics,5,Positive,Code-mixed,good love excellent love excellent superb kaam
6379,Food,5,Positive,English,amazing happy amazing great happy
6380,Electronics,5,Positive,English,love amazing good good great
6381,Clothing,5,Positive,English,amazing love good great great
6382,Beauty,1,Negative,English,refund terrible bad unhappy unhappy
6383,Electronics,5,Positive,English,happy perfect excellent happy excellent
6384,Clothing,3,Neutral,English,product arrived average okay okay
6385,Clothing,3,Neutral,English,okay arrived okay item shipping
6386,Food,5,Positive,English,good happy perfect perfect perfect
6387,Clothing,5,Positive,English,love excellent great great good
6388,Electronics,5,Positive,English,great excellent love perfect happy
6389,Food,5,Positive,English,perfect great amazing great amazing
6390,Beauty,1,Negative,English,terrible unhappy worst waste terrible
6391,Electronics,1,Negative,English,bad waste waste bad worst
6392,Clothing,5,Positive,English,excellent amazing good love good
6393,Clothing,3,Neutral,English,item okay average shipping item
6394,Electronics,5,Positive,English,perfect love great amazing excellent
6395,Clothing,5,Positive,English,perfect great perfect love happy
6396,Electronics,1,Negative,English,terrible waste broke unhappy refund
6397,Food,5,Positive,English,love amazing great perfect great
6398,Electronics,1,Negative,Code-mixed,bad refund worst bad broke bekar quality
6399,Electronics,1,Negative,English,waste worst unhappy bad terrible
6400,Home,5,Positive,English,amazing amazing great love good
6401,Electronics,5,Positive,English,amazing perfect perfect excellent perfect
6402,Electronics,5,Positive,English,happy love great amazing great
6403,Electronics,5,Positive,English,amazing love perfect perfect great
6404,Books,5,Positive,English,love great perfect perfect happy
6405,Electronics,5,Positive,English,perfect excellent excellent great happy
6406,Clothing,5,Positive,English,great great love perfect great
6407,Electronics,3,Neutral,English,arrived product shipping shipping average
6408,Home,5,Positive,English,perfect happy great excellent good
6409,Electronics,1,Negative,English,unhappy unhappy unhappy waste unhappy
6410,Clothing,1,Negative,English,unhappy refund terrible unhappy bad
6411,Clothing,5,Positive,English,great perfect love excellent love
6412,Electronics,5,Positive,English,happy good perfect love excellent
6413,Electronics,3,Neutral,Code-mixed,item shipping average item average theek hai
6414,Electronics,5,Positive,Code-mixed,perfect amazing perfect great amazing bahut accha
6415,Electronics,3,Neutral,English,shipping shipping item okay okay
6416,Electronics,3,Neutral,English,item product product arrived arrived
6417,Electronics,3,Neutral,English,product okay product item arrived
6418,Clothing,3,Neutral,English,shipping average item okay item
6419,Electronics,5,Positive,Code-mixed,happy happy perfect love excellent superb kaam
6420,Electronics,5,Positive,English,amazing love happy love love
6421,Electronics,5,Positive,English,love amazing excellent great love
6422,Food,5,Positive,English,amazing happy perfect love good
6423,Clothing,5,Positive,English,love good good happy amazing
6424,Books,5,Positive,English,excellent excellent excellent love love
6425,Books,5,Positive,English,love excellent good perfect happy
6426,Electronics,5,Positive,English,good love amazing happy great
6427,Electronics,3,Neutral,English,arrived shipping shipping product item
6428,Clothing,1,Negative,English,terrible refund bad refund broke
6429,Clothing,5,Positive,English,great excellent love perfect great
6430,Clothing,5,Positive,English,love amazing great good amazing
6431,Electronics,5,Positive,English,love love perfect good good
6432,Clothing,3,Neutral,English,shipping shipping shipping item arrived
6433,Electronics,5,Positive,English,love great great perfect good
6434,Electronics,5,Positive,English,happy amazing perfect perfect love
6435,Food,5,Positive,English,amazing happy happy good happy
6436,Books,5,Positive,English,amazing great happy excellent amazing
6437,Electronics,5,Positive,Code-mixed,great amazing great excellent great superb kaam
6438,Electronics,5,Positive,Code-mixed,great great good love great superb kaam
6439,Electronics,5,Positive,English,excellent good good excellent excellent
6440,Electronics,5,Positive,English,love happy amazing happy excellent
6441,Home,5,Positive,English,happy perfect happy amazing love
6442,Clothing,5,Positive,Code-mixed,great amazing good perfect happy vadiya
6443,Electronics,3,Neutral,English,arrived product product arrived product
6444,Clothing,5,Positive,English,amazing great perfect love good
6445,Beauty,5,Positive,English,great happy great perfect great
6446,Electronics,5,Positive,English,excellent good perfect good great
6447,Electronics,3,Neutral,English,product product average average product
6448,Food,3,Neutral,Code-mixed,shipping item item shipping product theek hai
6449,Books,5,Positive,English,happy love great excellent great
6450,Electronics,5,Positive,Code-mixed,love perfect amazing happy love bahut accha
6451,Books,5,Positive,English,great good happy happy excellent
6452,Food,5,Positive,English,great amazing great excellent excellent
6453,Electronics,3,Neutral,English,average item item item item
6454,Beauty,5,Positive,English,excellent great happy amazing amazing
6455,Electronics,5,Positive,Code-mixed,great amazing happy love love superb kaam
6456,Electronics,5,Positive,Code-mixed,good perfect good perfect great m maza aa gaya
6457,Food,5,Positive,English,great good perfect great great
6458,Clothing,5,Positive,English,perfect happy happy great amazing
6459,Electronics,5,Positive,English,excellent great good amazing excellent
6460,Electronics,5,Positive,English,good happy love good happy
6461,Clothing,5,Positive,English,happy good amazing great amazing
6462,Clothing,5,Positive,English,amazing excellent great good amazing
6463,Electronics,5,Positive,English,good love good love excellent
6464,Electronics,5,Positive,English,great amazing great love great
6465,Clothing,5,Positive,English,good excellent happy happy love
6466,Food,5,Positive,Code-mixed,good perfect happy perfect perfect vadiya
6467,Food,5,Positive,English,love great good great excellent
6468,Food,3,Neutral,Code-mixed,average shipping item okay product theek hai
6469,Food,1,Negative,English,waste refund terrible terrible unhappy
6470,Electronics,5,Positive,Code-mixed,good perfect amazing love good superb kaam
6471,Clothing,5,Positive,English,happy great great amazing happy
6472,Clothing,5,Positive,Code-mixed,love good good amazing perfect m maza aa gaya
6473,Electronics,3,Neutral,English,product item shipping average product
6474,Beauty,5,Positive,English,perfect good perfect great excellent
6475,Clothing,1,Negative,English,refund waste unhappy bad worst
6476,Clothing,1,Negative,English,waste worst waste worst refund
6477,Electronics,5,Positive,English,great great perfect good happy
6478,Clothing,1,Negative,English,worst broke broke terrible unhappy
6479,Electronics,1,Negative,English,refund refund waste worst refund
6480,Electronics,5,Positive,English,love love happy great good
6481,Electronics,5,Positive,English,excellent good love excellent perfect
6482,Clothing,5,Positive,English,excellent happy amazing great amazing
6483,Beauty,5,Positive,English,good love excellent great perfect
6484,Electronics,5,Positive,English,great perfect happy great love
6485,Electronics,1,Negative,English,bad bad broke terrible waste
6486,Books,1,Negative,English,bad unhappy refund waste bad
6487,Electronics,3,Neutral,English,product average average arrived shipping
6488,Electronics,1,Negative,English,waste broke refund terrible broke
6489,Clothing,3,Neutral,Code-mixed,okay product okay item arrived theek hai
6490,Food,5,Positive,English,amazing happy amazing great happy
6491,Electronics,5,Positive,English,perfect excellent excellent amazing perfect
6492,Clothing,3,Neutral,English,item product shipping arrived product
6493,Home,3,Neutral,English,average average product product okay
6494,Electronics,3,Neutral,English,average arrived arrived item arrived
6495,Electronics,5,Positive,English,great happy good great perfect
6496,Clothing,5,Positive,Code-mixed,perfect great excellent perfect love superb kaam
6497,Electronics,5,Positive,English,perfect excellent love happy great
6498,Electronics,5,Positive,English,great excellent love great amazing
6499,Beauty,5,Positive,Code-mixed,perfect happy love good happy superb kaam
6500,Electronics,5,Positive,English,love amazing perfect love good
6501,Clothing,3,Neutral,English,product item okay average product
6502,Electronics,5,Positive,English,perfect great love love good
6503,Beauty,5,Positive,English,amazing love love love happy
6504,Electronics,3,Neutral,English,okay average okay okay product
6505,Electronics,3,Neutral,English,product product average okay item
6506,Electronics,5,Positive,English,amazing perfect great perfect excellent
6507,Electronics,1,Negative,English,bad waste bad broke terrible
6508,Clothing,5,Positive,English,amazing excellent great great excellent
6509,Electronics,5,Positive,English,perfect great perfect great happy
6510,Electronics,5,Positive,English,amazing excellent happy perfect amazing
6511,Electronics,5,Positive,Code-mixed,great amazing great good excellent superb kaam
6512,Home,5,Positive,English,great perfect amazing good excellent
6513,Food,5,Positive,English,good love excellent good happy
6514,Electronics,1,Negative,English,bad worst refund broke waste
6515,Electronics,5,Positive,English,perfect love perfect love amazing
6516,Clothing,5,Positive,Code-mixed,good good perfect amazing perfect bahut accha
6517,Electronics,5,Positive,Code-mixed,excellent excellent good love happy superb kaam
6518,Electronics,5,Positive,English,love perfect perfect happy excellent
6519,Food,5,Positive,Code-mixed,perfect good amazing love great m maza aa gaya
6520,Clothing,3,Neutral,English,okay item arrived product arrived
6521,Electronics,5,Positive,English,great excellent excellent happy amazing
6522,Food,5,Positive,English,happy perfect happy love excellent
6523,Electronics,5,Positive,English,happy great amazing perfect love
6524,Electronics,3,Neutral,English,average arrived okay item shipping
6525,Electronics,5,Positive,English,good excellent good love good
6526,Beauty,5,Positive,English,excellent good great great good
6527,Electronics,5,Positive,Code-mixed,love happy great good love m maza aa gaya
6528,Clothing,5,Positive,English,great happy amazing amazing happy
6529,Electronics,5,Positive,English,great happy great perfect happy
6530,Food,5,Positive,English,perfect good perfect perfect excellent
6531,Clothing,1,Negative,English,broke unhappy unhappy unhappy refund
6532,Clothing,5,Positive,English,good happy amazing happy happy
6533,Books,5,Positive,English,love excellent love great happy
6534,Electronics,5,Positive,Code-mixed,great great love love perfect superb kaam
6535,Clothing,5,Positive,English,happy happy amazing great perfect
6536,Electronics,5,Positive,English,excellent excellent happy great perfect
6537,Food,5,Positive,English,amazing perfect amazing happy amazing
6538,Electronics,5,Positive,English,happy happy great great amazing
6539,Clothing,5,Positive,English,perfect perfect great happy good
6540,Clothing,3,Neutral,English,shipping average product okay item
6541,Electronics,5,Positive,English,perfect perfect amazing excellent excellent
6542,Electronics,5,Positive,English,happy amazing love love great
6543,Electronics,5,Positive,Code-mixed,excellent good love excellent amazing vadiya
6544,Electronics,3,Neutral,English,product shipping okay average shipping
6545,Clothing,1,Negative,English,bad unhappy broke bad refund
6546,Electronics,1,Negative,English,refund unhappy bad worst terrible
6547,Electronics,5,Positive,Code-mixed,perfect great good great love superb kaam
6548,Electronics,5,Positive,English,perfect good amazing perfect love
6549,Clothing,5,Positive,English,happy love perfect great excellent
6550,Clothing,5,Positive,English,love great great amazing perfect
6551,Food,5,Positive,English,good perfect perfect happy love
6552,Clothing,5,Positive,English,excellent love love good amazing
6553,Home,5,Positive,English,happy amazing happy love excellent
6554,Electronics,5,Positive,English,happy good love love excellent
6555,Electronics,5,Positive,Code-mixed,happy good happy good amazing bahut accha
6556,Electronics,5,Positive,English,happy happy perfect happy happy
6557,Beauty,5,Positive,Code-mixed,good great amazing amazing good superb kaam
6558,Electronics,3,Neutral,Code-mixed,item product okay product product theek hai
6559,Electronics,5,Positive,English,good perfect perfect good great
6560,Electronics,5,Positive,Code-mixed,amazing happy good perfect perfect bahut accha
6561,Electronics,5,Positive,English,amazing great great perfect excellent
6562,Clothing,5,Positive,English,great love excellent perfect excellent
6563,Home,5,Positive,Code-mixed,happy amazing love excellent love superb kaam
6564,Beauty,5,Positive,English,perfect good happy happy good
6565,Electronics,5,Positive,English,happy excellent amazing great good
6566,Electronics,3,Neutral,English,product arrived average arrived item
6567,Clothing,5,Positive,English,perfect love happy good good
6568,Clothing,1,Negative,English,broke terrible broke unhappy bad
6569,Home,1,Negative,English,worst worst bad worst bad
6570,Clothing,5,Positive,English,happy love perfect great amazing
6571,Electronics,5,Positive,Code-mixed,good love great love happy bahut accha
6572,Electronics,5,Positive,Code-mixed,excellent amazing happy great great m maza aa gaya
6573,Electronics,5,Positive,English,good love amazing amazing love
6574,Electronics,5,Positive,English,amazing great excellent perfect great
6575,Electronics,5,Positive,English,good love perfect good great
6576,Electronics,5,Positive,English,great great perfect love love
6577,Electronics,1,Negative,Code-mixed,unhappy unhappy unhappy worst broke bakwas
6578,Electronics,5,Positive,English,excellent love great amazing perfect
6579,Food,5,Positive,Code-mixed,amazing good good happy excellent superb kaam
6580,Electronics,5,Positive,English,excellent happy good amazing perfect
6581,Food,3,Neutral,English,shipping shipping okay shipping product
6582,Electronics,1,Negative,English,waste refund waste terrible waste
6583,Electronics,5,Positive,English,perfect good love amazing perfect
6584,Books,5,Positive,English,perfect happy perfect perfect good
6585,Electronics,5,Positive,English,amazing great love amazing amazing
6586,Clothing,5,Positive,English,perfect happy good amazing excellent
6587,Clothing,3,Neutral,English,okay okay product product product
6588,Electronics,5,Positive,English,perfect perfect happy happy good
6589,Clothing,5,Positive,English,great amazing excellent good amazing
6590,Food,5,Positive,English,perfect great amazing great happy
6591,Clothing,3,Neutral,Code-mixed,arrived product product product item theek hai
6592,Electronics,3,Neutral,English,average average shipping shipping item
6593,Clothing,5,Positive,English,great good great love love
6594,Electronics,5,Positive,English,amazing love excellent amazing perfect
6595,Clothing,5,Positive,Code-mixed,perfect perfect perfect love happy bahut accha
6596,Clothing,1,Negative,English,bad broke bad waste refund
6597,Electronics,5,Positive,English,amazing perfect great perfect great
6598,Electronics,5,Positive,English,perfect great excellent love great
6599,Electronics,5,Positive,English,excellent perfect excellent great good
6600,Electronics,3,Neutral,English,arrived arrived item okay item
6601,Electronics,5,Positive,English,great excellent love good good
6602,Electronics,5,Positive,English,happy perfect perfect love happy
6603,Clothing,1,Negative,English,terrible terrible refund worst unhappy
6604,Electronics,3,Neutral,English,arrived arrived item okay average
6605,Food,5,Positive,English,happy amazing excellent perfect excellent
6606,Food,5,Positive,Code-mixed,amazing excellent good great love superb kaam
6607,Electronics,5,Positive,English,amazing excellent perfect perfect perfect
6608,Clothing,3,Neutral,Code-mixed,item okay average product arrived theek hai
6609,Clothing,5,Positive,English,great happy perfect love good
6610,Clothing,5,Positive,English,great excellent happy great happy
6611,Clothing,5,Positive,English,great perfect great love excellent
6612,Home,3,Neutral,Code-mixed,item item item item shipping theek hai
6613,Electronics,3,Neutral,English,product product product average okay
6614,Beauty,5,Positive,English,excellent great happy amazing great
6615,Electronics,5,Positive,English,love excellent excellent perfect happy
6616,Books,1,Negative,English,broke unhappy bad terrible worst
6617,Electronics,5,Positive,English,good great great excellent good
6618,Books,5,Positive,English,perfect great love love good
6619,Food,3,Neutral,English,item shipping average item arrived
6620,Electronics,3,Neutral,English,shipping okay average shipping arrived
6621,Clothing,5,Positive,English,good happy amazing good love
6622,Electronics,5,Positive,English,excellent amazing great perfect perfect
6623,Books,5,Positive,English,good love perfect perfect excellent
6624,Clothing,5,Positive,English,happy good amazing excellent good
6625,Clothing,5,Positive,English,excellent love great love excellent
6626,Electronics,5,Positive,English,amazing amazing happy love love
6627,Clothing,3,Neutral,English,average okay shipping average arrived
6628,Electronics,5,Positive,English,great amazing excellent great love
6629,Books,5,Positive,English,happy excellent happy perfect perfect
6630,Electronics,5,Positive,English,good good love excellent excellent
6631,Clothing,5,Positive,English,happy amazing great excellent amazing
6632,Electronics,3,Neutral,English,okay product product shipping product
6633,Food,1,Negative,Code-mixed,waste bad refund broke bad bakwas
6634,Electronics,5,Positive,English,happy great great excellent love
6635,Electronics,5,Positive,Code-mixed,amazing excellent great love great m maza aa gaya
6636,Electronics,5,Positive,English,love excellent excellent amazing great
6637,Clothing,1,Negative,Code-mixed,broke terrible worst bad worst bakwas
6638,Clothing,5,Positive,English,excellent love love excellent perfect
6639,Electronics,1,Negative,English,broke worst broke broke refund
6640,Electronics,5,Positive,English,excellent amazing great excellent amazing
6641,Clothing,5,Positive,Code-mixed,good amazing excellent excellent excellent superb kaam
6642,Electronics,5,Positive,English,love amazing excellent great great
6643,Electronics,3,Neutral,English,arrived average arrived product arrived
6644,Food,5,Positive,English,love great happy good amazing
6645,Home,3,Neutral,English,okay product shipping product arrived
6646,Electronics,3,Neutral,Code-mixed,okay shipping arrived average item theek hai
6647,Clothing,5,Positive,English,happy amazing perfect perfect happy
6648,Electronics,5,Positive,English,happy happy perfect good good
6649,Electronics,5,Positive,English,love amazing good happy excellent
6650,Electronics,5,Positive,English,great good perfect happy good
6651,Food,5,Positive,English,good amazing great great happy
6652,Electronics,5,Positive,English,excellent perfect good great great
6653,Food,3,Neutral,English,product item okay item okay
6654,Electronics,5,Positive,English,happy love good great excellent
6655,Food,3,Neutral,English,product shipping average okay item
6656,Electronics,5,Positive,English,excellent love amazing excellent amazing
6657,Clothing,5,Positive,Code-mixed,happy excellent amazing love love m maza aa gaya
6658,Home,1,Negative,Code-mixed,broke unhappy unhappy bad refund bekar quality
6659,Electronics,5,Positive,English,perfect perfect good happy great
6660,Clothing,5,Positive,English,perfect great love happy good
6661,Clothing,5,Positive,English,great perfect good perfect happy
6662,Clothing,5,Positive,Code-mixed,happy great amazing perfect perfect superb kaam
6663,Electronics,5,Positive,English,excellent excellent good great love
6664,Electronics,5,Positive,English,happy perfect excellent perfect perfect
6665,Books,3,Neutral,English,arrived item arrived arrived shipping
6666,Electronics,5,Positive,English,good perfect amazing excellent love
6667,Clothing,5,Positive,English,amazing excellent love perfect happy
6668,Electronics,5,Positive,Code-mixed,happy good good good great bahut accha
6669,Clothing,5,Positive,English,excellent excellent love happy happy
6670,Electronics,3,Neutral,English,arrived arrived product product item
6671,Clothing,5,Positive,Code-mixed,amazing happy perfect good good m maza aa gaya
6672,Clothing,5,Positive,English,great happy excellent perfect perfect
6673,Electronics,3,Neutral,English,shipping product average shipping product
6674,Electronics,5,Positive,English,love perfect excellent perfect excellent
6675,Clothing,5,Positive,English,happy love love good perfect
6676,Clothing,5,Positive,English,love happy great perfect amazing
6677,Clothing,3,Neutral,English,arrived average arrived shipping average
6678,Electronics,3,Neutral,English,okay shipping item average shipping
6679,Electronics,5,Positive,English,great great excellent great amazing
6680,Electronics,5,Positive,English,amazing excellent good great perfect
6681,Electronics,5,Positive,English,perfect excellent love good love
6682,Food,5,Positive,Code-mixed,happy perfect good great great vadiya
6683,Electronics,3,Neutral,English,product item product okay product
6684,Beauty,5,Positive,English,love excellent excellent love amazing
6685,Food,5,Positive,English,amazing amazing love love perfect
6686,Clothing,5,Positive,English,great love happy happy perfect
6687,Food,5,Positive,English,perfect good love happy amazing
6688,Home,3,Neutral,Code-mixed,arrived average item shipping arrived theek hai
6689,Electronics,5,Positive,English,good perfect excellent happy excellent
6690,Electronics,3,Neutral,Code-mixed,product product okay okay product theek hai
6691,Books,5,Positive,English,perfect excellent happy love happy
6692,Beauty,5,Positive,Code-mixed,amazing great excellent perfect love m maza aa gaya
6693,Electronics,5,Positive,English,love good perfect great happy
6694,Clothing,5,Positive,English,happy happy amazing excellent good
6695,Clothing,3,Neutral,English,shipping arrived product product arrived
6696,Electronics,5,Positive,English,excellent amazing amazing love happy
6697,Clothing,5,Positive,English,great great great good happy
6698,Electronics,5,Positive,English,happy love happy amazing love
6699,Electronics,5,Positive,English,great good excellent happy perfect
